batch-number,read-count,write-count,fd-4,fd-5,fd-6,fd-29,fd-n,read-max,write-max,read-got,write-got,read-time,write-time,total-entries-batch,is-malicious
732,0.8525239195,0.4619326501,0.0000000000,0.8949868074,0.0000000000,0.0000000000,0.0040423484,1.0000000000,1.0000000000,0.2067600000,0.6025410524,1.0000000000,0.3801910797,0.8334149127,1
733,0.8878258001,0.4782210835,0.0000000000,0.9305189094,0.0000000000,0.0000000000,0.0028873917,1.0000000000,1.0000000000,0.2153200000,0.6245954693,0.7973230386,0.3668202986,0.8653940284,1
734,0.9165291983,0.4921303075,0.0000000000,0.9600703606,0.0000000000,0.0000000000,0.0019249278,1.0000000000,1.0000000000,0.2222800000,0.6434136402,0.7996596653,0.3680445533,0.8919889052,1
735,0.9132299571,0.4934114202,0.0000000000,0.9577836412,0.0000000000,0.0000000000,0.0038498556,1.0000000000,1.0000000000,0.2214800000,0.6438930840,0.8035455769,0.3718973546,0.8914994289,1
736,0.8898053448,0.4628477306,0.0000000000,0.9189094107,0.0000000000,0.0000000000,0.0005774783,1.0000000000,1.0000000000,0.2158000000,0.6058971593,0.7612069184,0.3396586490,0.8526676456,1
737,0.9399538106,0.5060395315,0.0000000000,0.9869832894,0.0000000000,0.0000000000,0.0007699711,1.0000000000,1.0000000000,0.2279600000,0.6623516721,0.8288674980,0.3830836814,0.9159732420,1
738,0.9066314748,0.4837115666,0.0000000000,0.9467018470,0.0000000000,0.0000000000,0.0019249278,1.0000000000,1.0000000000,0.2198800000,0.6323864317,0.7964849008,0.3643477843,0.8795888399,1
739,0.8934345101,0.4831625183,0.0000000000,0.9370272647,0.0000000000,0.0000000000,0.0042348412,1.0000000000,1.0000000000,0.2166800000,0.6302289344,0.7928021741,0.3666282587,0.8725730135,1
740,0.8865061036,0.4687042460,0.0000000000,0.9208443272,0.0000000000,0.0000000000,0.0026948989,1.0000000000,1.0000000000,0.2150000000,0.6122497902,0.7698168796,0.3479403716,0.8562571382,1
741,0.9231276806,0.4978038067,0.0000000000,0.9679859279,0.0000000000,0.0000000000,0.0030798845,1.0000000000,1.0000000000,0.2238800000,0.6502457150,0.8051456582,0.3710091699,0.9003100016,1
742,0.9287363906,0.5031112738,0.0000000000,0.9748460862,0.0000000000,0.0000000000,0.0044273340,1.0000000000,1.0000000000,0.2252400000,0.6562387630,0.8156604780,0.3771664506,0.9078153043,1
743,0.9036621577,0.4877379209,0.0000000000,0.9479331574,0.0000000000,0.0000000000,0.0030798845,1.0000000000,1.0000000000,0.2191600000,0.6369411483,0.8013613390,0.3700369677,0.8817099037,1
744,0.8950841306,0.4752928258,0.0000000000,0.9305189094,0.0000000000,0.0000000000,0.0040423484,1.0000000000,1.0000000000,0.2170800000,0.6200407527,0.7798237371,0.3546617696,0.8663729809,1
745,0.8954140548,0.4804172767,0.0000000000,0.9361477573,0.0000000000,0.0000000000,0.0034648701,1.0000000000,1.0000000000,0.2171600000,0.6271125494,0.7971706499,0.3659201114,0.8711045848,1
746,0.8881557242,0.4674231332,0.0000000000,0.9220756376,0.0000000000,0.0000000000,0.0009624639,1.0000000000,1.0000000000,0.2154000000,0.6116504854,0.7790363955,0.3512530606,0.8559308207,1
747,0.9115803365,0.4884699854,0.0000000000,0.9540897098,0.0000000000,0.0000000000,0.0017324350,1.0000000000,1.0000000000,0.2210800000,0.6387390627,0.8273436111,0.3688847280,0.8862783488,1
748,0.9036621577,0.4862737921,0.0000000000,0.9463500440,0.0000000000,0.0000000000,0.0032723773,1.0000000000,1.0000000000,0.2191600000,0.6349035119,0.8130698702,0.3739017716,0.8804046337,1
749,0.9089409436,0.4860907760,0.0000000000,0.9493403694,0.0000000000,0.0000000000,0.0028873917,1.0000000000,1.0000000000,0.2204400000,0.6349035119,0.8287405075,0.3793509050,0.8828520150,1
750,0.8762784560,0.4608345534,0.0000000000,0.9087071240,0.0000000000,0.0000000000,0.0017324350,1.0000000000,1.0000000000,0.2125200000,0.6025410524,0.7652706169,0.3447237025,0.8441833904,1
751,0.8805674695,0.4641288433,0.0000000000,0.9134564644,0.0000000000,0.0000000000,0.0025024062,1.0000000000,1.0000000000,0.2135600000,0.6063766031,0.7827445204,0.3526573527,0.8492413118,1
752,0.8538436160,0.4489385066,0.0000000000,0.8846086192,0.0000000000,0.0000000000,0.0025024062,1.0000000000,1.0000000000,0.2070800000,0.5864796836,0.7462728266,0.3358658601,0.8224832762,1
753,0.9125701089,0.4932284041,0.0000000000,0.9581354442,0.0000000000,0.0000000000,0.0028873917,1.0000000000,1.0000000000,0.2213200000,0.6442526669,0.7993294898,0.3692448029,0.8910099527,1
754,0.9036621577,0.4862737921,0.0000000000,0.9442392260,0.0000000000,0.0000000000,0.0055822907,1.0000000000,1.0000000000,0.2191600000,0.6334651804,0.7827953166,0.3617192376,0.8804046337,1
755,0.8914549654,0.4804172767,0.0000000000,0.9329815303,0.0000000000,0.0000000000,0.0046198268,1.0000000000,1.0000000000,0.2162000000,0.6263933837,0.9335331318,0.3587306160,0.8691466797,1
756,0.8967337512,0.4769399707,0.0000000000,0.9331574318,0.0000000000,0.0000000000,0.0038498556,1.0000000000,1.0000000000,0.2174400000,0.6224379720,0.7833286770,0.3571702914,0.8686572035,1
757,0.9142197295,0.4921303075,0.0000000000,0.9567282322,0.0000000000,0.0000000000,0.0042348412,1.0000000000,1.0000000000,0.2217200000,0.6419753086,0.8043329185,0.3710091699,0.8908467939,1
758,0.1639722864,0.0852855051,0.0000000000,0.1690413369,0.0000000000,0.0000000000,0.0005774783,1.0000000000,1.0000000000,0.0398000000,0.1113508330,0.1400452086,0.0621849345,0.1571218796,1
759,0.0105575718,0.0042093704,0.0000000000,0.0077396658,0.0000000000,0.0000000000,0.0023099134,1.0000000000,1.0000000000,0.0025600000,0.0044348556,0.0105656160,0.0043088963,0.0089737314,0
760,0.2292972616,0.1143850659,0.0000000000,0.2307827617,0.0000000000,0.0000000000,0.0017324350,1.0000000000,1.0000000000,0.0556000000,0.1488673139,0.2507555939,0.1076863988,0.2153695546,0
761,0.7990762125,0.4308199122,0.0000000000,0.8357080035,0.0000000000,0.0000000000,0.0050048123,1.0000000000,1.0000000000,0.1937200000,0.5614287427,0.8710029716,0.4054443324,0.7792462066,0
762,0.9165291983,0.4981698389,0.0000000000,0.9632365875,0.0000000000,0.0000000000,0.0048123195,1.0000000000,1.0000000000,0.2222400000,0.6496464102,0.8525385416,0.3967665274,0.8973731441,0
763,0.8815572418,0.4840775988,0.0000000000,0.9299912049,0.0000000000,0.0000000000,0.0059672762,1.0000000000,1.0000000000,0.2138000000,0.6303487954,0.8606151424,0.4065605646,0.8675150922,0
764,0.9175189706,0.5007320644,0.0000000000,0.9664028144,0.0000000000,0.0000000000,0.0046198268,1.0000000000,1.0000000000,0.2224800000,0.6531223780,0.8788255911,0.4081929041,0.9001468429,0
765,0.8927746618,0.4866398243,0.0000000000,0.9401934916,0.0000000000,0.0000000000,0.0040423484,1.0000000000,1.0000000000,0.2165200000,0.6349035119,0.8588626724,0.3992510442,0.8753467124,0
766,0.9445727483,0.5192166911,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0030798845,1.0000000000,1.0000000000,0.2290800000,0.6781733190,0.9243644122,0.4313817274,0.9300048948,0
767,0.9185087430,0.4996339678,0.0000000000,0.9662269129,0.0000000000,0.0000000000,0.0042348412,1.0000000000,1.0000000000,0.2227600000,0.6518039075,0.8681075864,0.4059724423,0.8996573666,0
768,0.9198284395,0.4965226940,0.0000000000,0.9656992084,0.0000000000,0.0000000000,0.0023099134,1.0000000000,1.0000000000,0.2230800000,0.6489272444,0.8383917913,0.3885088098,0.8975363028,0
769,0.8917848895,0.4784040996,0.0000000000,0.9319261214,0.0000000000,0.0000000000,0.0038498556,1.0000000000,1.0000000000,0.2162400000,0.6243557473,0.7976278160,0.3677804983,0.8675150922,0
770,0.9076212471,0.4904831625,0.0000000000,0.9528583993,0.0000000000,0.0000000000,0.0028873917,1.0000000000,1.0000000000,0.2201200000,0.6406568381,0.8186320575,0.3679605358,0.8861151901,0
771,0.8964038271,0.4778550512,0.0000000000,0.9361477573,0.0000000000,0.0000000000,0.0013474495,1.0000000000,1.0000000000,0.2174000000,0.6250749131,0.7813476240,0.3576023813,0.8693098385,0
772,0.9069613989,0.4877379209,0.0000000000,0.9505716799,0.0000000000,0.0000000000,0.0021174206,1.0000000000,1.0000000000,0.2199600000,0.6375404531,0.7957991517,0.3647198617,0.8833414913,0
773,0.9122401848,0.4924963397,0.0000000000,0.9567282322,0.0000000000,0.0000000000,0.0034648701,1.0000000000,1.0000000000,0.2212000000,0.6430540573,0.8199527595,0.3795669499,0.8901941589,0
774,0.8808973936,0.4751098097,0.0000000000,0.9240105541,0.0000000000,0.0000000000,0.0026948989,1.0000000000,1.0000000000,0.2136400000,0.6206400575,0.8311279303,0.3730375918,0.8591939958,0
775,0.8617617948,0.4621156662,0.0000000000,0.8997361478,0.0000000000,0.0000000000,0.0044273340,1.0000000000,1.0000000000,0.2090000000,0.6025410524,0.7870114038,0.3581064861,0.8381465166,0
776,0.8898053448,0.4795021962,0.0000000000,0.9312225154,0.0000000000,0.0000000000,0.0046198268,1.0000000000,1.0000000000,0.2158000000,0.6251947741,0.8409316029,0.3893369821,0.8675150922,0
777,0.9119102606,0.4943265007,0.0000000000,0.9574318382,0.0000000000,0.0000000000,0.0044273340,1.0000000000,1.0000000000,0.2211600000,0.6447321108,0.8090061717,0.3773824956,0.8916625877,0
778,0.8386671066,0.4555270864,0.0000000000,0.8805628848,0.0000000000,0.0000000000,0.0050048123,1.0000000000,1.0000000000,0.2034000000,0.5935514803,0.8183526782,0.3832157089,0.8208516887,0
779,0.8327284725,0.4487554905,0.0000000000,0.8726473175,0.0000000000,0.0000000000,0.0030798845,1.0000000000,1.0000000000,0.2019600000,0.5858803788,0.8556371117,0.3835277738,0.8118779573,0
780,0.8149125701,0.4375915081,0.0000000000,0.8524186456,0.0000000000,0.0000000000,0.0030798845,1.0000000000,1.0000000000,0.1976400000,0.5712573415,0.7846493790,0.3624993999,0.7931147006,0
781,0.8525239195,0.4547950220,0.0000000000,0.8888302551,0.0000000000,0.0000000000,0.0032723773,1.0000000000,1.0000000000,0.2067600000,0.5936713412,0.8086505981,0.3703010226,0.8270517213,0
782,0.8297591554,0.4428989751,0.0000000000,0.8650835532,0.0000000000,0.0000000000,0.0034648701,1.0000000000,1.0000000000,0.2012400000,0.5779695553,0.7748203083,0.3514571031,0.8051884484,0
783,0.8756186077,0.4648609078,0.0000000000,0.9106420405,0.0000000000,0.0000000000,0.0034648701,1.0000000000,1.0000000000,0.2123600000,0.6067361860,0.7707820080,0.3623433674,0.8474465655,0
784,0.8977235236,0.4796852123,0.0000000000,0.9382585752,0.0000000000,0.0000000000,0.0017324350,1.0000000000,1.0000000000,0.2177200000,0.6272324104,0.7913036853,0.3620913150,0.8715940610,0
785,0.8901352689,0.4774890190,0.0000000000,0.9319261214,0.0000000000,0.0000000000,0.0019249278,1.0000000000,1.0000000000,0.2158800000,0.6242358864,0.8205877124,0.3748379663,0.8658835047,0
786,0.8861761795,0.4745607613,0.0000000000,0.9259454705,0.0000000000,0.0000000000,0.0030798845,1.0000000000,1.0000000000,0.2149200000,0.6196811698,0.8156604780,0.3717053147,0.8613150596,0
787,0.8990432201,0.4791361640,0.0000000000,0.9384344767,0.0000000000,0.0000000000,0.0017324350,1.0000000000,1.0000000000,0.2180400000,0.6265132446,0.7876209585,0.3575303663,0.8717572198,0
788,0.8822170901,0.4740117130,0.0000000000,0.9245382586,0.0000000000,0.0000000000,0.0017324350,1.0000000000,1.0000000000,0.2139600000,0.6198010308,0.7954943743,0.3651759566,0.8588676783,0
789,0.9369844936,0.5040263543,0.0000000000,0.9820580475,0.0000000000,0.0000000000,0.0023099134,1.0000000000,1.0000000000,0.2272400000,0.6587558432,0.8323978361,0.3832397139,0.9127100669,0
790,0.8825470142,0.4809663250,0.0000000000,0.9287598945,0.0000000000,0.0000000000,0.0046198268,1.0000000000,1.0000000000,0.2140400000,0.6271125494,0.8182764839,0.3833237313,0.8652308696,0
791,0.8931045859,0.4806002928,0.0000000000,0.9349164468,0.0000000000,0.0000000000,0.0036573628,1.0000000000,1.0000000000,0.2166000000,0.6272324104,0.7931069515,0.3654760190,0.8701256322,0
792,0.9082810953,0.4851756955,0.0000000000,0.9489885664,0.0000000000,0.0000000000,0.0019249278,1.0000000000,1.0000000000,0.2202800000,0.6343042071,0.8166256064,0.3719213596,0.8817099037,0
793,0.9148795777,0.4879209370,0.0000000000,0.9544415128,0.0000000000,0.0000000000,0.0026948989,1.0000000000,1.0000000000,0.2218800000,0.6374205921,0.8069997206,0.3678165058,0.8874204601,0
794,0.8914549654,0.4716325037,0.0000000000,0.9236587511,0.0000000000,0.0000000000,0.0055822907,1.0000000000,1.0000000000,0.2162000000,0.6142874266,0.7944784497,0.3599068606,0.8613150596,0
795,0.8917848895,0.4738286969,0.0000000000,0.9275285840,0.0000000000,0.0000000000,0.0038498556,1.0000000000,1.0000000000,0.2162400000,0.6183626993,0.7797729408,0.3520092179,0.8634361233,0
796,0.9145496536,0.4913982430,0.0000000000,0.9567282322,0.0000000000,0.0000000000,0.0036573628,1.0000000000,1.0000000000,0.2218000000,0.6413760038,0.8068473319,0.3729295694,0.8903573177,0
797,0.9099307159,0.4853587116,0.0000000000,0.9475813544,0.0000000000,0.0000000000,0.0046198268,1.0000000000,1.0000000000,0.2206800000,0.6328658756,0.8144159703,0.3728935619,0.8826888563,0
798,0.9016826130,0.4842606149,0.0000000000,0.9437115215,0.0000000000,0.0000000000,0.0028873917,1.0000000000,1.0000000000,0.2186800000,0.6325062927,0.8072790999,0.3707691200,0.8776309349,0
799,0.8686902013,0.4562591508,0.0000000000,0.8983289358,0.0000000000,0.0000000000,0.0038498556,1.0000000000,1.0000000000,0.2106800000,0.5952295337,0.7543494273,0.3418431034,0.8363517703,0
800,0.9155394259,0.4939604685,0.0000000000,0.9597185576,0.0000000000,0.0000000000,0.0036573628,1.0000000000,1.0000000000,0.2220400000,0.6447321108,0.8081680339,0.3738537616,0.8931310165,0
801,0.9340151765,0.5078696925,0.0000000000,0.9825857520,0.0000000000,0.0000000000,0.0040423484,1.0000000000,1.0000000000,0.2265200000,0.6627112549,0.8587102837,0.4010394162,0.9146679719,0
802,0.9178488948,0.5001830161,0.0000000000,0.9655233069,0.0000000000,0.0000000000,0.0051973051,1.0000000000,1.0000000000,0.2226000000,0.6519237684,0.8348360552,0.3899251044,0.8998205254,0
803,0.8815572418,0.4780380673,0.0000000000,0.9248900616,0.0000000000,0.0000000000,0.0051973051,1.0000000000,1.0000000000,0.2138000000,0.6229174158,0.9610900871,0.3751860387,0.8621308533,0
804,0.5476740350,0.3025256223,0.0000000000,0.5797713281,0.0000000000,0.0000000000,0.0034648701,1.0000000000,1.0000000000,0.1328000000,0.3942227017,0.5176135931,0.2461592011,0.5405449502,0
805,0.0567469482,0.0547218155,0.0781893004,0.0204045734,0.0871545703,0.0000000000,0.0023099134,1.0000000000,1.0000000000,0.0822000000,0.0702385233,0.0591268128,0.0484540784,0.0768477729,0
806,0.0640052788,0.0618594436,0.0891632373,0.0228671944,0.0974795020,0.0000000000,0.0032723773,1.0000000000,1.0000000000,0.0935600000,0.0789883735,0.0689050872,0.0595563877,0.0868004568,0
807,0.0692840647,0.0697291362,0.0864197531,0.0235708004,0.1099301549,0.0000000000,0.0063522618,1.0000000000,1.0000000000,0.0924400000,0.0892964162,0.0778198258,0.0685822651,0.0964268233,0
808,0.0686242164,0.0686310395,0.0864197531,0.0233948989,0.1087154570,0.0000000000,0.0057747834,1.0000000000,1.0000000000,0.0922400000,0.0882176675,0.0781500013,0.0688703250,0.0951215533,0
809,0.0630155064,0.0605783309,0.0850480110,0.0221635884,0.0947464318,0.0000000000,0.0044273340,1.0000000000,1.0000000000,0.0896400000,0.0771904591,0.0762959388,0.0652575736,0.0851688693,0
810,0.0590564170,0.0558199122,0.0823045267,0.0209322779,0.0892802915,0.0000000000,0.0023099134,1.0000000000,1.0000000000,0.0863200000,0.0717967158,0.0739085160,0.0603725575,0.0789688367,0
811,0.0610359617,0.0587481698,0.0850480110,0.0218117854,0.0935317340,0.0000000000,0.0025024062,1.0000000000,1.0000000000,0.0892400000,0.0753925446,0.0759657633,0.0628810793,0.0825583293,0
812,0.0630155064,0.0618594436,0.0877914952,0.0225153914,0.0962648041,0.0000000000,0.0040423484,1.0000000000,1.0000000000,0.0921200000,0.0785089296,0.0651207680,0.0568198185,0.0863109806,0
813,0.0712636094,0.0722913616,0.0877914952,0.0242744063,0.1138779229,0.0000000000,0.0067372474,1.0000000000,1.0000000000,0.0941200000,0.0926525231,0.0743148858,0.0650295261,0.0996899984,0
814,0.0960079182,0.1143850659,0.0864197531,0.0316622691,0.1800789554,0.0000000000,0.0155919153,1.0000000000,1.0000000000,0.0989200000,0.1481481481,0.0978589389,0.0997887561,0.1494534182,0
815,0.0630155064,0.0600292826,0.0877914952,0.0225153914,0.0959611297,0.0000000000,0.0023099134,1.0000000000,1.0000000000,0.0921200000,0.0771904591,0.0692098646,0.0567718085,0.0846793930,0
816,0.0623556582,0.0592972182,0.0877914952,0.0223394899,0.0950501063,0.0000000000,0.0019249278,1.0000000000,1.0000000000,0.0919600000,0.0764712933,0.0684987174,0.0571798934,0.0837004405,0
817,0.0626855823,0.0591142020,0.0864197531,0.0223394899,0.0947464318,0.0000000000,0.0023099134,1.0000000000,1.0000000000,0.0908400000,0.0759918495,0.0617682168,0.0499303855,0.0837004405,0
818,0.0630155064,0.0589311859,0.0877914952,0.0225153914,0.0935317340,0.0000000000,0.0026948989,1.0000000000,1.0000000000,0.0921200000,0.0755124056,0.0595077845,0.0477339287,0.0837004405,0
819,0.0682942923,0.0684480234,0.0864197531,0.0232189974,0.1081081081,0.0000000000,0.0059672762,1.0000000000,1.0000000000,0.0922000000,0.0877382237,0.0637238717,0.0559796438,0.0947952358,0
820,0.0636753547,0.0594802343,0.0877914952,0.0225153914,0.0971758275,0.0000000000,0.0013474495,1.0000000000,1.0000000000,0.0922000000,0.0773103200,0.0619460036,0.0499183830,0.0845162343,0
821,0.0626855823,0.0594802343,0.0877914952,0.0225153914,0.0944427574,0.0000000000,0.0025024062,1.0000000000,1.0000000000,0.0920400000,0.0763514323,0.0601935336,0.0513586826,0.0840267580,0
822,0.0689541405,0.0678989751,0.0864197531,0.0235708004,0.1096264804,0.0000000000,0.0044273340,1.0000000000,1.0000000000,0.0923600000,0.0880978065,0.0644858152,0.0547193816,0.0946320770,0
823,0.0633454306,0.0603953148,0.0891632373,0.0226912929,0.0974795020,0.0000000000,0.0015399423,1.0000000000,1.0000000000,0.0934000000,0.0781493468,0.0604475148,0.0493662682,0.0851688693,0
824,0.0630155064,0.0594802343,0.0877914952,0.0225153914,0.0965684786,0.0000000000,0.0013474495,1.0000000000,1.0000000000,0.0921200000,0.0770705981,0.0600919412,0.0479019636,0.0841899168,0
825,0.0616958100,0.0594802343,0.0864197531,0.0221635884,0.0950501063,0.0000000000,0.0021174206,1.0000000000,1.0000000000,0.0906000000,0.0765911543,0.0644604170,0.0545513467,0.0835372818,0
826,0.0626855823,0.0613103953,0.0877914952,0.0223394899,0.0947464318,0.0000000000,0.0044273340,1.0000000000,1.0000000000,0.0920000000,0.0776699029,0.0906712722,0.0593523453,0.0856583456,0
827,0.0633454306,0.0613103953,0.0864197531,0.0226912929,0.0956574552,0.0000000000,0.0040423484,1.0000000000,1.0000000000,0.0910000000,0.0777897639,0.0781500013,0.0772360651,0.0859846631,0
828,0.0844605741,0.0916910688,0.0864197531,0.0270888303,0.1451563923,0.0000000000,0.0121270452,1.0000000000,1.0000000000,0.0961200000,0.1184226297,0.0905696797,0.0866340199,0.1235111764,0
829,0.0659848235,0.0662518302,0.0864197531,0.0246262093,0.1017309444,0.0000000000,0.0048123195,1.0000000000,1.0000000000,0.0916400000,0.0847416996,0.0728163970,0.0724710740,0.0916952194,0
830,0.0640052788,0.0620424597,0.0877914952,0.0228671944,0.0974795020,0.0000000000,0.0036573628,1.0000000000,1.0000000000,0.0923200000,0.0791082344,0.0679653570,0.0557275913,0.0869636156,0
831,0.0620257341,0.0605783309,0.0864197531,0.0221635884,0.0941390829,0.0000000000,0.0040423484,1.0000000000,1.0000000000,0.0906800000,0.0768308762,0.0689558835,0.0586081905,0.0846793930,0
832,0.0616958100,0.0620424597,0.0864197531,0.0221635884,0.0950501063,0.0000000000,0.0048123195,1.0000000000,1.0000000000,0.0906000000,0.0782692077,0.0650699718,0.0577080033,0.0858215043,0
833,0.0663147476,0.0638726208,0.0905349794,0.0235708004,0.0993015487,0.0000000000,0.0046198268,1.0000000000,1.0000000000,0.0952800000,0.0813855927,0.0642318340,0.0539152144,0.0897373144,0
834,0.0778620917,0.0783308931,0.0864197531,0.0249780123,0.1257212268,0.0000000000,0.0088546679,1.0000000000,1.0000000000,0.0945200000,0.1016420952,0.0726132121,0.0631331317,0.1083374123,0
835,0.0620257341,0.0578330893,0.0864197531,0.0221635884,0.0941390829,0.0000000000,0.0011549567,1.0000000000,1.0000000000,0.0906800000,0.0750329618,0.0582124806,0.0462576216,0.0822320117,0
836,0.0640052788,0.0602122987,0.0891632373,0.0228671944,0.0968721531,0.0000000000,0.0019249278,1.0000000000,1.0000000000,0.0935600000,0.0776699029,0.0602697280,0.0483940660,0.0853320281,0
837,0.0620257341,0.0580161054,0.0864197531,0.0221635884,0.0947464318,0.0000000000,0.0009624639,1.0000000000,1.0000000000,0.0906800000,0.0753925446,0.0582886750,0.0467137165,0.0823951705,0
838,0.0623556582,0.0583821376,0.0864197531,0.0221635884,0.0941390829,0.0000000000,0.0019249278,1.0000000000,1.0000000000,0.0907600000,0.0753925446,0.0595331826,0.0474818762,0.0828846468,0
839,0.0706037611,0.0708272328,0.0877914952,0.0235708004,0.1108411783,0.0000000000,0.0075072185,1.0000000000,1.0000000000,0.0939600000,0.0904950258,0.0949889518,0.0622449469,0.0980584108,0
840,0.0966677664,0.1109077599,0.0877914952,0.0307827617,0.1724870938,0.0000000000,0.0179018287,1.0000000000,1.0000000000,0.1002800000,0.1427544049,0.0928555101,0.0947477075,0.1466797194,0
841,0.0630155064,0.0602122987,0.0864197531,0.0221635884,0.0950501063,0.0000000000,0.0036573628,1.0000000000,1.0000000000,0.0908000000,0.0769507371,0.0638508623,0.0531230496,0.0848425518,0
842,0.0630155064,0.0600292826,0.0877914952,0.0225153914,0.0962648041,0.0000000000,0.0021174206,1.0000000000,1.0000000000,0.0921200000,0.0773103200,0.0651207680,0.0535551395,0.0846793930,0
843,0.0640052788,0.0603953148,0.0891632373,0.0228671944,0.0950501063,0.0000000000,0.0032723773,1.0000000000,1.0000000000,0.0935200000,0.0771904591,0.0692606609,0.0573239234,0.0854951868,0
844,0.0706037611,0.0691800878,0.0864197531,0.0235708004,0.1105375038,0.0000000000,0.0061597690,1.0000000000,1.0000000000,0.0927600000,0.0889368333,0.0728417951,0.0628690768,0.0965899821,0
845,0.0692840647,0.0688140556,0.0877914952,0.0237467018,0.1093228060,0.0000000000,0.0053897979,1.0000000000,1.0000000000,0.0936400000,0.0885772504,0.0763721332,0.0638652840,0.0956110295,0
846,0.0623556582,0.0587481698,0.0877914952,0.0223394899,0.0923170361,0.0000000000,0.0030798845,1.0000000000,1.0000000000,0.0919600000,0.0750329618,0.0676859777,0.0559436363,0.0832109643,0
847,0.0626855823,0.0591142020,0.0864197531,0.0223394899,0.0929243851,0.0000000000,0.0034648701,1.0000000000,1.0000000000,0.0908400000,0.0752726837,0.0649683793,0.0527509722,0.0837004405,0
848,0.0643352029,0.0618594436,0.0877914952,0.0239226033,0.0956574552,0.0000000000,0.0036573628,1.0000000000,1.0000000000,0.0924000000,0.0789883735,0.0607268941,0.0507105478,0.0869636156,0
849,0.0692840647,0.0693631040,0.0864197531,0.0235708004,0.1105375038,0.0000000000,0.0055822907,1.0000000000,1.0000000000,0.0924400000,0.0892964162,0.0675081909,0.0590042729,0.0961005058,0
850,0.0075882547,0.0073206442,0.0109739369,0.0028144239,0.0121469784,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0114800000,0.0095888769,0.0069590836,0.0057011858,0.0102790015,0
851,0.0026393929,0.0036603221,0.0041152263,0.0015831135,0.0048587914,0.0000000000,0.0001924928,1.0000000000,1.0000000000,0.0042800000,0.0046745775,0.0025652097,0.0030246291,0.0045684451,1
852,0.0880897394,0.0988286969,0.1440329218,0.0420404573,0.1311873671,0.0000000000,0.0061597690,1.0000000000,1.0000000000,0.1474000000,0.1272923409,0.0823406903,0.0799366268,0.1316691140,1
853,0.0679643682,0.0854685212,0.1207133059,0.0408091469,0.0996052232,0.0000000000,0.0050048123,1.0000000000,1.0000000000,0.1221200000,0.1100323625,0.0688034948,0.0716669067,0.1098058411,1
854,0.1151435170,0.1537335286,0.1399176955,0.0487247142,0.2116610993,0.0000000000,0.0219441771,1.0000000000,1.0000000000,0.1503200000,0.1998082225,0.1106341909,0.1254380911,0.1939957579,1
855,0.1580336523,0.2300512445,0.1481481481,0.0547053650,0.3300941391,0.0000000000,0.0444658325,1.0000000000,1.0000000000,0.1679600000,0.2989332374,0.1526680720,0.1997455471,0.2832435960,1
856,0.1596832728,0.2408491947,0.1508916324,0.0525945471,0.3480109323,0.0000000000,0.0473532243,1.0000000000,1.0000000000,0.1707600000,0.3135562747,0.1481472075,0.1913437995,0.2936857562,1
857,0.1016166282,0.1264641288,0.1454046639,0.0439753738,0.1724870938,0.0000000000,0.0146294514,1.0000000000,1.0000000000,0.1518800000,0.1640896560,0.0994082239,0.1046977771,0.1629955947,1
858,0.1375783570,0.1859443631,0.1358024691,0.0627968338,0.2553902217,0.0000000000,0.0263715111,1.0000000000,1.0000000000,0.1522000000,0.2419992808,0.1305209153,0.1509193912,0.2338064937,1
859,0.0907291323,0.1041361640,0.1454046639,0.0429199648,0.1418159733,0.0000000000,0.0053897979,1.0000000000,1.0000000000,0.1492400000,0.1342442766,0.0858202321,0.0834533583,0.1377059879,1
860,0.0989772352,0.1101756955,0.1618655693,0.0453825858,0.1530519283,0.0000000000,0.0044273340,1.0000000000,1.0000000000,0.1656400000,0.1429941268,0.1006019353,0.0952878199,0.1471691956,1
861,0.0969976905,0.1063323572,0.1563786008,0.0436235708,0.1497115093,0.0000000000,0.0040423484,1.0000000000,1.0000000000,0.1603600000,0.1381996884,0.1124628553,0.1045417447,0.1427639093,1
862,0.0907291323,0.0975475842,0.1536351166,0.0415127529,0.1299726693,0.0000000000,0.0063522618,1.0000000000,1.0000000000,0.1564400000,0.1252547045,0.0880552663,0.0806687791,0.1318322728,1
863,0.1032662488,0.1167642753,0.1618655693,0.0466138962,0.1612511388,0.0000000000,0.0073147257,1.0000000000,1.0000000000,0.1666800000,0.1507850893,0.1026083865,0.0999687935,0.1551639745,1
864,0.0989772352,0.1092606149,0.1563786008,0.0457343887,0.1524445794,0.0000000000,0.0042348412,1.0000000000,1.0000000000,0.1608400000,0.1419153782,0.0904934854,0.0846176005,0.1463534019,1
865,0.1002969317,0.1326866764,0.1385459534,0.0439753738,0.1834193744,0.0000000000,0.0144369586,1.0000000000,1.0000000000,0.1455600000,0.1717607575,0.0961318670,0.1069182390,0.1678903573,1
866,0.1342791158,0.1822840410,0.1522633745,0.0529463500,0.2575159429,0.0000000000,0.0277189605,1.0000000000,1.0000000000,0.1658000000,0.2373247033,0.1309780814,0.1516515435,0.2289117311,1
867,0.0775321676,0.0926061493,0.1207133059,0.0443271768,0.1117522016,0.0000000000,0.0065447546,1.0000000000,1.0000000000,0.1244400000,0.1197411003,0.0895791532,0.0883503769,0.1209006363,1
