batch-number,read-count,write-count,fd-4,fd-5,fd-6,fd-29,fd-n,read-max,write-max,read-got,write-got,read-time,write-time,total-entries-batch,is-malicious
757,1.8678432029,0.8148915871,-0.6131938064,1.9459521715,-0.5881760438,-0.2487921565,-0.2083235700,0.1614974456,0.1490711985,0.2769375417,1.0163998449,1.7274856504,0.5955247408,1.3715269994,1
758,-0.3453647897,-0.6531410181,-0.6131938064,-0.2383673780,-0.5881760438,-0.2487921565,-0.2303728194,0.1614974456,0.1490711985,-0.6911707893,-0.6039694770,-0.4030680668,-0.6754005750,-0.5845561410,1
759,-0.7979337064,-0.9456909255,-0.6131938064,-0.6856699744,-0.5881760438,-0.2487921565,-0.2199284381,0.1614974456,0.1490711985,-0.8893477585,-0.9304590716,-0.8183447959,-0.9135817593,-0.9795135552,0
760,-0.1526580252,-0.5481400355,-0.6131938064,-0.0671534070,-0.5881760438,-0.2487921565,-0.2234098985,0.1614974456,0.1490711985,-0.6070892610,-0.4894053031,-0.0479893570,-0.4881453137,-0.4292700211,0
761,1.5281731988,0.5936631019,-0.6131938064,1.6103532769,-0.5881760438,-0.2487921565,-0.2036816228,0.1614974456,0.1490711985,0.1279323016,0.7704345898,1.9413148803,0.7372381000,1.0740040134,0
762,1.8746560683,0.8366842439,-0.6131938064,1.9640003679,-0.5881760438,-0.2487921565,-0.2048421096,0.1614974456,0.1490711985,0.2797047818,1.0398251073,1.8820943659,0.7015257407,1.3889260045,0
763,1.7714898207,0.7858347114,-0.6131938064,1.8718082297,-0.5881760438,-0.2487921565,-0.1978791887,0.1614974456,0.1490711985,0.2347903452,0.9808959316,1.9079982498,0.7418318060,1.3093255564,0
764,1.8775758678,0.8459296134,-0.6131938064,1.9727805715,-0.5881760438,-0.2487921565,-0.2060025964,0.1614974456,0.1490711985,0.2809819696,1.0504396793,1.9664041766,0.7485494835,1.3963205816,0
765,1.8045808812,0.7950800810,-0.6131938064,1.9000999970,-0.5881760438,-0.2487921565,-0.2094840568,0.1614974456,0.1490711985,0.2492651399,0.9948046812,1.9023775957,0.7117504411,1.3302043625,0
766,1.9573837198,0.9126283508,-0.6131938064,2.0659482879,-0.5881760438,-0.2487921565,-0.2152864909,0.1614974456,0.1490711985,0.3161046333,1.1269378018,2.1124597229,0.8439800202,1.4759210296,0
767,1.8804956673,0.8419673122,-0.6131938064,1.9722927824,-0.5881760438,-0.2487921565,-0.2083235700,0.1614974456,0.1490711985,0.2824720220,1.0464134624,1.9320285823,0.7394114663,1.3950156562,0
768,1.8843887332,0.8307407920,-0.6131938064,1.9708294152,-0.5881760438,-0.2487921565,-0.2199284381,0.1614974456,0.1490711985,0.2841749390,1.0376289890,1.8367218398,0.6675421956,1.3893609796,0
769,1.8016610818,0.7653628218,-0.6131938064,1.8771739097,-0.5881760438,-0.2487921565,-0.2106445436,0.1614974456,0.1490711985,0.2477750875,0.9625949454,1.7059805393,0.5822375698,1.3093255564,0
770,1.8483778732,0.8089481353,-0.6131938064,1.9352208115,-0.5881760438,-0.2487921565,-0.2164469777,0.1614974456,0.1490711985,0.2684229565,1.0123736280,1.7733469290,0.5829784901,1.3589127208,0
771,1.8152868126,0.7633816711,-0.6131938064,1.8888808479,-0.5881760438,-0.2487921565,-0.2257308721,0.1614974456,0.1490711985,0.2539481618,0.9647910637,1.6537654778,0.5403508746,1.3141102828,0
772,1.8464313402,0.7990423822,-0.6131938064,1.9288795533,-0.5881760438,-0.2487921565,-0.2210889249,0.1614974456,0.1490711985,0.2675714980,1.0028571151,1.7001155090,0.5696419245,1.3515181436,0
773,1.8620036040,0.8162123542,-0.6131938064,1.9459521715,-0.5881760438,-0.2487921565,-0.2129655172,0.1614974456,0.1490711985,0.2741703015,1.0196940224,1.7775827842,0.6307431532,1.3697870989,0
774,1.7695432877,0.7534759181,-0.6131938064,1.8552234006,-0.5881760438,-0.2487921565,-0.2176074645,0.1614974456,0.1490711985,0.2339388867,0.9512483339,1.8134246361,0.6038724431,1.2871418250,0
775,1.7130938314,0.7065886869,-0.6131938064,1.7879085060,-0.5881760438,-0.2487921565,-0.2071630832,0.1614974456,0.1490711985,0.2092465898,0.8959793554,1.6719307800,0.5424254515,1.2310300338,0
776,1.7958214828,0.7693251230,-0.6131938064,1.8752227533,-0.5881760438,-0.2487921565,-0.2060025964,0.1614974456,0.1490711985,0.2454335766,0.9651570834,1.8448677152,0.6709504290,1.3093255564,0
777,1.8610303375,0.8228161896,-0.6131938064,1.9479033279,-0.5881760438,-0.2487921565,-0.2071630832,0.1614974456,0.1490711985,0.2739574369,1.0248182986,1.7424740612,0.6217533200,1.3737018751,0
778,1.6449651773,0.6828148795,-0.6131938064,1.7347394951,-0.5881760438,-0.2487921565,-0.2036816228,0.1614974456,0.1490711985,0.1794455418,0.8685278761,1.7724508827,0.6457591383,1.1849226705,0
779,1.6274463805,0.6583806886,-0.6131938064,1.7127889860,-0.5881760438,-0.2487921565,-0.2152864909,0.1614974456,0.1490711985,0.1717824151,0.8451026137,1.8920323339,0.6470434002,1.1609990386,0
780,1.5748899902,0.6180972928,-0.6131938064,1.6566932406,-0.5881760438,-0.2487921565,-0.2152864909,0.1614974456,0.1490711985,0.1487930352,0.8004482073,1.6643551158,0.5605039072,1.1109768991,0
781,1.6858423698,0.6801733453,-0.6131938064,1.7576655824,-0.5881760438,-0.2487921565,-0.2141260041,0.1614974456,0.1490711985,0.1973261706,0.8688938958,1.7413336386,0.5926104543,1.2014517253,0
782,1.6186869821,0.6372484154,-0.6131938064,1.6918140551,-0.5881760438,-0.2487921565,-0.2129655172,0.1614974456,0.1490711985,0.1679508518,0.8209453119,1.6328305779,0.5150607945,1.1431650584,0
783,1.7539710239,0.7164944399,-0.6131938064,1.8181514297,-0.5881760438,-0.2487921565,-0.2129655172,0.1614974456,0.1490711985,0.2271272186,0.9087900458,1.6198786360,0.5598617763,1.2558236160,0
784,1.8191798785,0.7699855065,-0.6131938064,1.8947343170,-0.5881760438,-0.2487921565,-0.2234098985,0.1614974456,0.1490711985,0.2556510788,0.9713794188,1.6856973094,0.5588244878,1.3201999346,0
785,1.7967947493,0.7620609041,-0.6131938064,1.8771739097,-0.5881760438,-0.2487921565,-0.2222494117,0.1614974456,0.1490711985,0.2458593059,0.9622289256,1.7796192531,0.6112816462,1.3049758052,0
786,1.7851155515,0.7514947675,-0.6131938064,1.8605890806,-0.5881760438,-0.2487921565,-0.2152864909,0.1614974456,0.1490711985,0.2407505548,0.9483201761,1.7638162548,0.5983896327,1.2927965017,0
787,1.8230729445,0.7680043559,-0.6131938064,1.8952221061,-0.5881760438,-0.2487921565,-0.2234098985,0.1614974456,0.1490711985,0.2573539958,0.9691833004,1.6738857901,0.5400545065,1.3206349097,0
788,1.7734363536,0.7495136168,-0.6131938064,1.8566867679,-0.5881760438,-0.2487921565,-0.2234098985,0.1614974456,0.1490711985,0.2356418037,0.9486861958,1.6991380039,0.5715189226,1.2862718748,0
789,1.9349985906,0.8578165171,-0.6131938064,2.0161938006,-0.5881760438,-0.2487921565,-0.2199284381,0.1614974456,0.1490711985,0.3063128604,1.0676426064,1.8174975738,0.6458579277,1.4298136663,0
790,1.7744096201,0.7746081913,-0.6131938064,1.8683937060,-0.5881760438,-0.2487921565,-0.2060025964,0.1614974456,0.1490711985,0.2360675330,0.9710133990,1.7722065065,0.6462036905,1.3032359047,0
791,1.8055541477,0.7732874242,-0.6131938064,1.8854663242,-0.5881760438,-0.2487921565,-0.2118050304,0.1614974456,0.1490711985,0.2496908692,0.9713794188,1.6914808810,0.5727537898,1.3162851585,0
792,1.8503244061,0.7897970127,-0.6131938064,1.9244894515,-0.5881760438,-0.2487921565,-0.2222494117,0.1614974456,0.1490711985,0.2692744150,0.9929745825,1.7669116874,0.5992787371,1.3471683924,0
793,1.8697897359,0.7997027657,-0.6131938064,1.9396109133,-0.5881760438,-0.2487921565,-0.2176074645,0.1614974456,0.1490711985,0.2777890002,1.0024910954,1.7360388196,0.5823857539,1.3623925218,0
794,1.8006878153,0.7409286309,-0.6131938064,1.8542478224,-0.5881760438,-0.2487921565,-0.2002001623,0.1614974456,0.1490711985,0.2475622229,0.9318492885,1.6958796537,0.5498346547,1.2927965017,0
795,1.8016610818,0.7488532333,-0.6131938064,1.8649791824,-0.5881760438,-0.2487921565,-0.2106445436,0.1614974456,0.1490711985,0.2477750875,0.9442939591,1.6487150350,0.5173329501,1.2984511783,0
796,1.8688164694,0.8122500530,-0.6131938064,1.9459521715,-0.5881760438,-0.2487921565,-0.2118050304,0.1614974456,0.1490711985,0.2773632709,1.0145697463,1.7355500670,0.6034278909,1.3702220741,0
797,1.8551907386,0.7904573962,-0.6131938064,1.9205871388,-0.5881760438,-0.2487921565,-0.2060025964,0.1614974456,0.1490711985,0.2714030613,0.9885823458,1.7598247758,0.6032797068,1.3497782431,0
798,1.8308590764,0.7864950950,-0.6131938064,1.9098557788,-0.5881760438,-0.2487921565,-0.2164469777,0.1614974456,0.1490711985,0.2607598299,0.9874842867,1.7369348659,0.5945368471,1.3362940142,0
799,1.7335324276,0.6854564137,-0.6131938064,1.7840061933,-0.5881760438,-0.2487921565,-0.2106445436,0.1614974456,0.1490711985,0.2181869042,0.8736521522,1.5671748220,0.4754956496,1.2262453074,0
800,1.8717362689,0.8214954225,-0.6131938064,1.9542445861,-0.5881760438,-0.2487921565,-0.2118050304,0.1614974456,0.1490711985,0.2786404587,1.0248182986,1.7397859223,0.6072312818,1.3776166512,0
801,1.9262391922,0.8716845714,-0.6131938064,2.0176571679,-0.5881760438,-0.2487921565,-0.2094840568,0.1614974456,0.1490711985,0.3024812971,1.0797212573,1.9018888432,0.7191102496,1.4350333678,0
802,1.8785491343,0.8439484628,-0.6131938064,1.9703416261,-0.5881760438,-0.2487921565,-0.2025211360,0.1614974456,0.1490711985,0.2816205635,1.0467794821,1.8253176142,0.6733707687,1.3954506313,0
803,1.7714898207,0.7640420547,-0.6131938064,1.8576623460,-0.5881760438,-0.2487921565,-0.2025211360,0.1614974456,0.1490711985,0.2347903452,0.9582027087,2.2302490815,0.6127140922,1.2949713773,0
804,0.7865441353,0.1307342416,-0.6131938064,0.9006201495,-0.5881760438,-0.2487921565,-0.2129655172,0.1614974456,0.1490711985,-0.1962605277,0.2598370736,0.8078977738,0.0817211989,0.4376354045,0
805,-0.6616763981,-0.7634250690,-0.2003733464,-0.6505491599,-0.2924677717,-0.2487921565,-0.2199284381,0.1614974456,0.1490711985,-0.4655342829,-0.7295142426,-0.6625956578,-0.7319080978,-0.7985639029,0
806,-0.6402645354,-0.7376701110,-0.1424336328,-0.6437201126,-0.2574361298,-0.2487921565,-0.2141260041,0.1614974456,0.1490711985,-0.4050807284,-0.7027948027,-0.6312340374,-0.6862180116,-0.7720304202,0
807,-0.6246922716,-0.7092736188,-0.1569185612,-0.6417689562,-0.2151920909,-0.2487921565,-0.1955582151,0.1614974456,0.1490711985,-0.4110409380,-0.6713171064,-0.6026420146,-0.6490732064,-0.7463668878,0
808,-0.6266388046,-0.7132359201,-0.1569185612,-0.6422567453,-0.2193134605,-0.2487921565,-0.1990396755,0.1614974456,0.1490711985,-0.4121052612,-0.6746112839,-0.6015830508,-0.6478877339,-0.7498466888,0
809,-0.6431843349,-0.7422927957,-0.1641610254,-0.6456712690,-0.2667092115,-0.2487921565,-0.2071630832,0.1614974456,0.1490711985,-0.4259414620,-0.7082850986,-0.6075295399,-0.6627555349,-0.7763801714,0
810,-0.6548635327,-0.7594627677,-0.1786459538,-0.6490857926,-0.2852553749,-0.2487921565,-0.2199284381,0.1614974456,0.1490711985,-0.4436092262,-0.7247559862,-0.6151866628,-0.6828591728,-0.7929092262,0
811,-0.6490239338,-0.7488966311,-0.1641610254,-0.6466468471,-0.2708305811,-0.2487921565,-0.2187679513,0.1614974456,0.1490711985,-0.4280701083,-0.7137753945,-0.6085885037,-0.6725356831,-0.7833397735,0
812,-0.6431843349,-0.7376701110,-0.1496760970,-0.6446956908,-0.2615574994,-0.2487921565,-0.2094840568,0.1614974456,0.1490711985,-0.4127438550,-0.7042588816,-0.6433713918,-0.6974800004,-0.7733353456,0
813,-0.6188526727,-0.7000282493,-0.1496760970,-0.6398177999,-0.2017976395,-0.2487921565,-0.1932372415,0.1614974456,0.1490711985,-0.4021006236,-0.6610685541,-0.6138833227,-0.6636940340,-0.7376673853,0
814,-0.5458576861,-0.5481400355,-0.1569185612,-0.6193306580,0.0228170062,-0.2487921565,-0.1398548483,0.1614974456,0.1490711985,-0.3765568682,-0.4916014215,-0.5383710575,-0.5206470183,-0.6049999719,0
815,-0.6431843349,-0.7442739463,-0.1496760970,-0.6446956908,-0.2625878418,-0.2487921565,-0.2199284381,0.1614974456,0.1490711985,-0.4127438550,-0.7082850986,-0.6302565323,-0.6976775792,-0.7776850968,0
816,-0.6451308679,-0.7469154805,-0.1496760970,-0.6451834799,-0.2656788691,-0.2487921565,-0.2222494117,0.1614974456,0.1490711985,-0.4135953136,-0.7104812170,-0.6325373775,-0.6959981598,-0.7802949476,0
817,-0.6441576014,-0.7475758640,-0.1569185612,-0.6451834799,-0.2667092115,-0.2487921565,-0.2199284381,0.1614974456,0.1490711985,-0.4195555232,-0.7119452959,-0.6541239473,-0.7258325512,-0.7802949476,0
818,-0.6431843349,-0.7482362476,-0.1496760970,-0.6446956908,-0.2708305811,-0.2487921565,-0.2176074645,0.1614974456,0.1490711985,-0.4127438550,-0.7134093748,-0.6613737765,-0.7348717790,-0.7802949476,0
819,-0.6276120711,-0.7138963036,-0.1569185612,-0.6427445344,-0.2213741454,-0.2487921565,-0.1978791887,0.1614974456,0.1490711985,-0.4123181258,-0.6760753628,-0.6478516232,-0.7009376285,-0.7507166390,0
820,-0.6412378019,-0.7462550970,-0.1496760970,-0.6446956908,-0.2584664722,-0.2487921565,-0.2257308721,0.1614974456,0.1490711985,-0.4123181258,-0.7079190789,-0.6535537360,-0.7258819459,-0.7781200719,0
821,-0.6441576014,-0.7462550970,-0.1496760970,-0.6446956908,-0.2677395539,-0.2487921565,-0.2187679513,0.1614974456,0.1490711985,-0.4131695843,-0.7108472367,-0.6591743901,-0.7199545833,-0.7794249973,0
822,-0.6256655381,-0.7158774542,-0.1569185612,-0.6417689562,-0.2162224333,-0.2487921565,-0.2071630832,0.1614974456,0.1490711985,-0.4114666673,-0.6749773036,-0.6454078606,-0.7061240708,-0.7511516142,0
823,-0.6422110684,-0.7429531793,-0.1424336328,-0.6442079017,-0.2574361298,-0.2487921565,-0.2245703853,0.1614974456,0.1490711985,-0.4059321869,-0.7053569408,-0.6583598025,-0.7281541015,-0.7763801714,0
824,-0.6431843349,-0.7462550970,-0.1496760970,-0.6446956908,-0.2605271570,-0.2487921565,-0.2257308721,0.1614974456,0.1490711985,-0.4127438550,-0.7086511183,-0.6595002251,-0.7341802534,-0.7789900222,0
825,-0.6470774008,-0.7462550970,-0.1569185612,-0.6456712690,-0.2656788691,-0.2487921565,-0.2210889249,0.1614974456,0.1490711985,-0.4208327109,-0.7101151972,-0.6454893194,-0.7068155964,-0.7807299227,0
826,-0.6441576014,-0.7396512616,-0.1496760970,-0.6451834799,-0.2667092115,-0.2487921565,-0.2071630832,0.1614974456,0.1490711985,-0.4133824489,-0.7068210197,-0.5614238850,-0.6870577213,-0.7750752461,0
827,-0.6422110684,-0.7396512616,-0.1569185612,-0.6442079017,-0.2636181842,-0.2487921565,-0.2094840568,0.1614974456,0.1490711985,-0.4187040646,-0.7064550000,-0.6015830508,-0.6134596365,-0.7742052958,0
828,-0.5799220132,-0.6300275943,-0.1569185612,-0.6320131744,-0.0956723712,-0.2487921565,-0.1607436108,0.1614974456,0.1490711985,-0.3914573922,-0.5823743133,-0.5617497200,-0.5747835960,-0.6741610169,0
829,-0.6344249365,-0.7218209061,-0.1569185612,-0.6388422217,-0.2430113360,-0.2487921565,-0.2048421096,0.1614974456,0.1490711985,-0.4152982306,-0.6852258559,-0.6186893892,-0.6330693276,-0.7589811664,0
830,-0.6402645354,-0.7370097274,-0.1496760970,-0.6437201126,-0.2574361298,-0.2487921565,-0.2118050304,0.1614974456,0.1490711985,-0.4116795319,-0.7024287830,-0.6342480113,-0.7019749170,-0.7715954451,0
831,-0.6461041343,-0.7422927957,-0.1569185612,-0.6456712690,-0.2687698963,-0.2487921565,-0.2094840568,0.1614974456,0.1490711985,-0.4204069817,-0.7093831578,-0.6310711199,-0.6901201919,-0.7776850968,0
832,-0.6470774008,-0.7370097274,-0.1569185612,-0.6456712690,-0.2656788691,-0.2487921565,-0.2048421096,0.1614974456,0.1490711985,-0.4208327109,-0.7049909211,-0.6435343093,-0.6938247935,-0.7746402709,0
833,-0.6334516700,-0.7304058920,-0.1351911686,-0.6417689562,-0.2512540753,-0.2487921565,-0.2060025964,0.1614974456,0.1490711985,-0.3959275494,-0.6954744082,-0.6462224482,-0.7094335148,-0.7642008679,0
834,-0.5993873429,-0.6782355925,-0.1569185612,-0.6378666435,-0.1616142855,-0.2487921565,-0.1804718866,0.1614974456,0.1490711985,-0.3999719773,-0.6336170747,-0.6193410593,-0.6714983947,-0.7146137036,0
835,-0.6461041343,-0.7521985488,-0.1569185612,-0.6456712690,-0.2687698963,-0.2487921565,-0.2268913589,0.1614974456,0.1490711985,-0.4204069817,-0.7148734537,-0.6655281729,-0.7409473256,-0.7842097237,0
836,-0.6402645354,-0.7436135628,-0.1424336328,-0.6437201126,-0.2594968146,-0.2487921565,-0.2222494117,0.1614974456,0.1490711985,-0.4050807284,-0.7068210197,-0.6589300138,-0.7321550712,-0.7759451963,0
837,-0.6461041343,-0.7515381653,-0.1569185612,-0.6456712690,-0.2667092115,-0.2487921565,-0.2280518458,0.1614974456,0.1490711985,-0.4204069817,-0.7137753945,-0.6652837967,-0.7390703275,-0.7837747486,0
838,-0.6451308679,-0.7502173982,-0.1569185612,-0.6456712690,-0.2687698963,-0.2487921565,-0.2222494117,0.1614974456,0.1490711985,-0.4199812524,-0.7137753945,-0.6612923177,-0.7359090675,-0.7824698232,0
839,-0.6207992057,-0.7053113176,-0.1496760970,-0.6417689562,-0.2121010637,-0.2487921565,-0.1885952943,0.1614974456,0.1490711985,-0.4029520821,-0.6676569091,-0.5475758968,-0.6751536015,-0.7420171365,0
840,-0.5439111532,-0.5606873228,-0.1496760970,-0.6217696035,-0.0029415541,-0.2487921565,-0.1259290066,0.1614974456,0.1490711985,-0.3693194708,-0.5080723091,-0.5544184321,-0.5413927871,-0.6123945490,0
841,-0.6431843349,-0.7436135628,-0.1569185612,-0.6456712690,-0.2656788691,-0.2487921565,-0.2118050304,0.1614974456,0.1490711985,-0.4197683878,-0.7090171381,-0.6474443295,-0.7126935642,-0.7772501217,0
842,-0.6431843349,-0.7442739463,-0.1496760970,-0.6446956908,-0.2615574994,-0.2487921565,-0.2210889249,0.1614974456,0.1490711985,-0.4127438550,-0.7079190789,-0.6433713918,-0.7109153555,-0.7776850968,0
843,-0.6402645354,-0.7429531793,-0.1424336328,-0.6437201126,-0.2656788691,-0.2487921565,-0.2141260041,0.1614974456,0.1490711985,-0.4052935930,-0.7082850986,-0.6300936148,-0.6954054235,-0.7755102212,0
844,-0.6207992057,-0.7112547694,-0.1569185612,-0.6417689562,-0.2131314061,-0.2487921565,-0.1967187019,0.1614974456,0.1490711985,-0.4093380210,-0.6724151656,-0.6186079305,-0.6725850778,-0.7459319126,0
845,-0.6246922716,-0.7125755365,-0.1496760970,-0.6412811671,-0.2172527757,-0.2487921565,-0.2013606492,0.1614974456,0.1490711985,-0.4046549992,-0.6735132247,-0.6072851636,-0.6684853187,-0.7485417634,0
846,-0.6451308679,-0.7488966311,-0.1496760970,-0.6451834799,-0.2749519508,-0.2487921565,-0.2152864909,0.1614974456,0.1490711985,-0.4135953136,-0.7148734537,-0.6351440576,-0.7010858126,-0.7815998730,0
847,-0.6441576014,-0.7475758640,-0.1569185612,-0.6451834799,-0.2728912659,-0.2487921565,-0.2129655172,0.1614974456,0.1490711985,-0.4195555232,-0.7141414142,-0.6438601443,-0.7142247996,-0.7802949476,0
848,-0.6392912689,-0.7376701110,-0.1496760970,-0.6407933780,-0.2636181842,-0.2487921565,-0.2118050304,0.1614974456,0.1490711985,-0.4112538026,-0.7027948027,-0.6574637562,-0.7226218965,-0.7715954451,0
849,-0.6246922716,-0.7105943859,-0.1569185612,-0.6417689562,-0.2131314061,-0.2487921565,-0.2002001623,0.1614974456,0.1490711985,-0.4110409380,-0.6713171064,-0.6357142689,-0.6884901672,-0.7472368380,0
850,-0.8066931048,-0.9344644053,-0.5552540927,-0.6993280690,-0.5469623474,-0.2487921565,-0.2338542798,0.1614974456,0.1490711985,-0.8418789463,-0.9147202234,-0.8299119390,-0.9078519755,-0.9760337542,0
851,-0.8212921021,-0.9476720761,-0.5914664137,-0.7027425926,-0.5716905653,-0.2487921565,-0.2326937930,0.1614974456,0.1490711985,-0.8801945795,-0.9297270321,-0.8440043035,-0.9188669909,-0.9912578836,1
852,-0.5692160818,-0.6042726363,0.1472649356,-0.5905511017,-0.1430681221,-0.2487921565,-0.1967187019,0.1614974456,0.1490711985,-0.1185649383,-0.5552888536,-0.5881423564,-0.6023458318,-0.6524122606,1
853,-0.6285853376,-0.6524806345,0.0241430441,-0.5939656253,-0.2502237329,-0.2487921565,-0.2036816228,0.1614974456,0.1490711985,-0.2530953836,-0.6079956940,-0.6315598724,-0.6363787717,-0.7106989275,1
854,-0.4894082299,-0.4061575748,0.1255375430,-0.5720151162,0.1299726170,-0.2487921565,-0.1015587836,0.1614974456,0.1490711985,-0.1030258204,-0.3338469201,-0.4973973042,-0.4150905705,-0.4862517626,1
855,-0.3628835865,-0.1307776394,0.1689923282,-0.5554302871,0.5318061574,-0.2487921565,0.0342181730,0.1614974456,0.1490711985,-0.0091525192,-0.0311486076,-0.3625830659,-0.1092880587,-0.2483203688,1
856,-0.3580172540,-0.0918150107,0.1834772567,-0.5612837562,0.5925963597,-0.2487921565,0.0516254752,0.1614974456,0.1490711985,0.0057480048,0.0135057988,-0.3770827242,-0.1438643401,-0.2204819608,1
857,-0.5293121558,-0.5045547220,0.1545073998,-0.5851854217,-0.0029415541,-0.2487921565,-0.1456572823,0.1614974456,0.1490711985,-0.0947240999,-0.4429207981,-0.5334020735,-0.5004445910,-0.5688970365,1
858,-0.4232261087,-0.2899300721,0.1038101504,-0.5329919889,0.2783419242,-0.2487921565,-0.0748675870,0.1614974456,0.1490711985,-0.0930211829,-0.2050079769,-0.4336150996,-0.3102256484,-0.3801178319,1
859,-0.5614299499,-0.5851215137,0.1545073998,-0.5881121562,-0.1070061377,-0.2487921565,-0.2013606492,0.1614974456,0.1490711985,-0.1087731654,-0.5340597096,-0.5769825071,-0.5878731883,-0.6363181810,1
860,-0.5370982877,-0.5633288569,0.2414169703,-0.5812831089,-0.0688834685,-0.2487921565,-0.2071630832,0.1614974456,0.1490711985,-0.0214986676,-0.5073402697,-0.5295735121,-0.5391700262,-0.6110896237,1
861,-0.5429378867,-0.5771969112,0.2124471135,-0.5861609999,-0.0802172350,-0.2487921565,-0.2094840568,0.1614974456,0.1490711985,-0.0495967986,-0.5219810587,-0.4915322739,-0.5010867219,-0.6228339521,1
862,-0.5614299499,-0.6088953210,0.1979621851,-0.5920144689,-0.1471894917,-0.2487921565,-0.1955582151,0.1614974456,0.1490711985,-0.0704575322,-0.5615111889,-0.5698141367,-0.5993327558,-0.6519772855,1
863,-0.5244458234,-0.5395550495,0.2414169703,-0.5778685853,-0.0410642234,-0.2487921565,-0.1897557811,0.1614974456,0.1490711985,-0.0159641873,-0.4835489875,-0.5231382705,-0.5199060979,-0.5897758425,1
864,-0.5370982877,-0.5666307746,0.2124471135,-0.5803075308,-0.0709441533,-0.2487921565,-0.2083235700,0.1614974456,0.1490711985,-0.0470424231,-0.5106344472,-0.5619940963,-0.5830819036,-0.6132644993,1
865,-0.5332052218,-0.4821016817,0.1182950788,-0.5851854217,0.0341507727,-0.2487921565,-0.1468177691,0.1614974456,0.1490711985,-0.1283567112,-0.4194955357,-0.5439102528,-0.4913065737,-0.5558477827,1
866,-0.4329587736,-0.3031377429,0.1907197209,-0.5603081780,0.2855543211,-0.2487921565,-0.0667441793,0.1614974456,0.1490711985,-0.0206472091,-0.2192827462,-0.4321488420,-0.3072125725,-0.3931670857,1
867,-0.6003606094,-0.6267256766,0.0241430441,-0.5842098435,-0.2090100364,-0.2487921565,-0.1943977283,0.1614974456,0.1490711985,-0.2407492351,-0.5783480963,-0.5649266114,-0.5677201557,-0.6811206189,1
868,-0.6431843349,-0.6656883053,0.0024156514,-0.5973801490,-0.2625878418,-0.2487921565,-0.2187679513,0.1614974456,0.1490711985,-0.2786391390,-0.6215384238,-0.6238212907,-0.6224000750,-0.7259230569,1
869,-0.6188526727,-0.6617260041,0.0675978293,-0.5910388908,-0.2553754449,-0.2487921565,-0.2164469777,0.1614974456,0.1490711985,-0.2105224579,-0.6171461871,-0.5956365618,-0.6113356650,-0.7124388280,1
870,-0.6315051370,-0.6531410181,0.0096581156,-0.5920144689,-0.2440416784,-0.2487921565,-0.2176074645,0.1614974456,0.1490711985,-0.2673573137,-0.6050675362,-0.6396242891,-0.6406761095,-0.7124388280,1
871,-0.4981676282,-0.3308738515,0.2269320419,-0.5071391671,0.1660346014,-0.2487921565,-0.1909162679,0.1614974456,0.1490711985,-0.0174542397,-0.2511264623,-0.4991893968,-0.3487535049,-0.4405793744,1
872,0.4770453923,1.6152764353,3.0152807625,0.1147919239,2.5461255719,-0.2487921565,-0.2152864909,0.1614974456,0.1490711985,2.8679258012,1.9058277763,0.5245027678,1.4865555132,1.2771373971,1
873,0.2600069655,1.4673505228,1.5378180638,0.0947925712,2.3266626382,-0.2487921565,-0.2025211360,0.1614974456,0.1490711985,1.4702566497,1.7378247226,0.2093388476,1.1910764910,1.0827035159,1
874,0.2541673666,1.6317860238,1.5233331354,0.0918658366,2.6058854317,-0.2487921565,-0.2257308721,0.1614974456,0.1490711985,1.4549303964,1.9274229401,0.1877522777,1.3084876638,1.1884024715,1
875,0.1480813195,1.5723515053,0.6976922155,0.0952803603,2.5090332450,-0.2487921565,-0.2234098985,0.1614974456,0.1490711985,0.6805288775,1.8608073502,0.0784346296,1.2688731243,1.1018424215,1
876,0.2775257623,1.4330105788,1.6030002417,0.0977193057,2.2885399690,-0.2487921565,-0.2164469777,0.1614974456,0.1490711985,1.5351803614,1.7045169277,0.2136561616,1.1382735698,1.0679143617,1
877,0.1928515779,1.5281058083,1.0091181765,0.0962559384,2.4338182490,-0.2487921565,-0.2152864909,0.1614974456,0.1490711985,0.9747077943,1.8091985690,0.1255992483,1.2451636741,1.0927079438,1
878,0.3008841580,1.5578230675,1.7623344543,0.1040605639,2.4678195486,-0.2487921565,-0.2118050304,0.1614974456,0.1490711985,1.6861013831,1.8410422850,0.2723879234,1.3016218022,1.1605640634,1
879,0.5802116399,1.5300869589,3.8843764676,0.0977193057,2.4307272218,-0.2487921565,-0.2106445436,0.1614974456,0.1490711985,3.6793657655,1.8099306084,0.7923391517,1.6544974515,1.2671329693,1
880,0.6025967691,1.6667863513,3.6308902202,0.1435714803,2.6120674862,-0.2487921565,-0.2164469777,0.1614974456,0.1490711985,3.4656496783,1.9632928731,0.7579635574,1.6963347520,1.3671772482,1
881,0.4400612657,1.6086725999,2.6821274088,0.1143041348,2.5492165991,-0.2487921565,-0.2199284381,0.1614974456,0.1490711985,2.5579949019,1.8999714607,0.5751701129,1.6317758952,1.2562585911,1
882,0.3680395456,1.5320681095,2.3200041984,0.0933292039,2.4492733852,-0.2487921565,-0.2199284381,0.1614974456,0.1490711985,2.2071939940,1.8150548846,0.4360385607,1.4298010169,1.1736133172,1
