batch-number,read-count,write-count,fd-4,fd-5,fd-6,fd-29,fd-n,read-max,write-max,read-got,write-got,read-time,write-time,total-entries-batch,is-malicious
603,121,4982,56,128,188,34,4697,512,8,7688,6841,0.0014559999999999996,0.07489399999999999,5103,0
604,120,4816,56,128,190,24,4538,512,8,7680,6666,0.00149,0.072825,4936,0
605,124,4887,56,135,199,25,4596,512,8,7712,6852,0.0015289999999999998,0.075158,5011,0
606,129,4382,52,133,219,13,4094,512,8,7272,6402,0.001817,0.078556,4511,0
607,130,4941,57,136,205,12,4661,512,8,7880,6895,0.0016409999999999997,0.080587,5071,0
608,113,5341,50,126,190,14,5074,512,8,6904,7154,0.0015580000000000001,0.082065,5454,0
609,118,5397,50,128,205,17,5115,512,8,6944,7338,0.0014239999999999997,0.08175500000000001,5515,0
610,123,5301,55,130,198,15,5026,512,8,7584,7166,0.001513,0.08183499999999999,5424,0
611,120,5407,57,124,189,16,5141,512,8,7800,7212,0.001514,0.080736,5527,0
612,116,5308,49,124,193,15,5043,512,8,6808,7124,0.0014029999999999997,0.081065,5424,0
613,113,5437,49,128,190,28,5155,512,8,6784,7299,0.0013669999999999997,0.080747,5550,0
614,119,5388,50,133,204,19,5101,512,8,6952,7342,0.00149,0.08105799999999999,5507,0
615,118,5298,51,126,197,4,5038,512,8,7064,7130,0.0016269999999999998,0.080797,5416,0
616,76,3652,34,84,124,10,3476,512,8,4688,4844,0.0009279999999999998,0.056738,3728,0
617,1,0,0,1,0,0,0,512,,8,0,1.2e-05,0.0,1,0
618,870,992,0,1762,0,0,100,512,8,6908,7876,0.011934,0.013916999999999999,1862,0
619,2788,2710,0,5485,0,0,13,512,8,22304,21628,0.03233499999999999,0.03156799999999999,5498,0
620,2815,2730,0,5534,0,0,11,512,8,22520,21796,0.032917999999999996,0.032112999999999996,5545,0
621,2529,2376,0,4896,0,0,9,512,8,20232,18972,0.033519,0.031842999999999996,4905,0
622,2729,2642,0,5360,0,0,11,512,8,21832,21092,0.03187899999999999,0.031005999999999995,5371,0
623,2780,2681,0,5451,0,0,10,512,8,22240,21408,0.03189,0.030952999999999994,5461,0
624,2519,2416,0,4913,0,0,22,512,8,20152,19240,0.032608,0.031738999999999996,4935,0
625,2728,2616,0,5332,0,0,12,512,8,21824,20880,0.031473999999999995,0.030376999999999994,5344,0
626,2843,2792,0,5620,0,0,15,512,8,22744,22276,0.033130999999999994,0.032638,5635,0
627,2816,2742,0,5545,0,0,13,512,8,22528,21884,0.03244099999999999,0.032036999999999996,5558,0
628,2826,2734,0,5552,0,0,8,512,8,22608,21840,0.03228299999999999,0.031376999999999995,5560,0
629,2647,2477,0,5120,0,0,4,512,8,21176,19800,0.029571999999999994,0.027669999999999993,5124,0
630,2739,2605,0,5339,0,0,5,512,8,21912,20820,0.031036999999999995,0.029782999999999997,5344,0
631,2761,2589,0,5345,0,0,5,512,8,22088,20692,0.031124999999999993,0.029193999999999994,5350,0
632,2673,2522,0,5186,0,0,9,512,8,21384,20140,0.030223999999999994,0.028631999999999994,5195,0
633,2535,2380,0,4907,0,0,8,512,8,20280,19008,0.028599999999999997,0.026988999999999996,4915,0
634,2748,2629,0,5360,0,0,17,512,8,21984,20964,0.03125399999999999,0.029986999999999996,5377,0
635,2740,2578,0,5317,0,0,1,512,8,21920,20620,0.031389999999999994,0.029592999999999994,5318,0
636,2702,2542,0,5244,0,0,0,512,8,21616,20336,0.030638999999999993,0.028891999999999994,5244,0
637,2704,2520,0,5224,0,0,0,512,8,21632,20160,0.030312999999999993,0.028260999999999994,5224,0
638,2698,2537,0,5234,0,0,1,512,8,21584,20292,0.030379999999999994,0.028714999999999994,5235,0
639,2724,2583,0,5288,0,0,19,512,8,21792,20588,0.030721,0.029384999999999998,5307,0
640,2698,2563,0,5250,0,0,11,512,8,21584,20460,0.03201,0.029468999999999995,5261,0
641,2619,2483,0,5095,0,0,7,512,8,20952,19836,0.029231999999999994,0.027797999999999996,5102,0
642,2707,2546,0,5248,0,0,5,512,8,21656,20348,0.031012999999999992,0.029224999999999994,5253,0
643,2787,2611,0,5394,0,0,4,512,8,22296,20872,0.03221899999999999,0.029581999999999997,5398,0
644,2725,2560,0,5283,0,0,2,512,8,21800,20472,0.030701999999999993,0.028974999999999994,5285,0
645,2656,2524,0,5155,0,0,25,512,8,21248,20092,0.029497999999999996,0.029018999999999996,5180,0
646,2624,2495,0,5093,0,0,26,512,8,20992,19856,0.029628999999999996,0.028394999999999993,5119,0
647,2711,2583,0,5267,0,0,27,512,8,21688,20556,0.030870999999999996,0.029526999999999994,5294,0
648,2641,2517,0,5132,0,0,26,512,8,21128,20032,0.03056799999999999,0.029515,5158,0
649,2594,2446,0,5026,0,0,14,512,8,20752,19512,0.030136999999999997,0.02865,5040,0
650,2601,2471,0,5051,0,0,21,512,8,20808,19684,0.029349999999999994,0.028155999999999994,5072,0
651,2786,2589,0,5367,0,0,8,512,8,22288,20680,0.031416,0.029323999999999996,5375,0
652,2692,2553,0,5228,0,0,17,512,8,21536,20356,0.030659999999999993,0.029369999999999993,5245,0
653,2570,2418,0,4977,0,0,11,512,8,20556,19304,0.028971999999999998,0.027553999999999995,4988,0
654,2718,2595,0,5291,0,0,22,512,8,21744,20672,0.030800999999999995,0.029581999999999997,5313,0
655,2655,2532,0,5171,0,0,16,512,8,21240,20192,0.029945999999999997,0.028786999999999997,5187,0
656,2711,2600,0,5291,0,0,20,512,8,21688,20720,0.031192999999999995,0.030146,5311,0
657,2598,2498,0,5070,0,0,26,512,8,20784,19880,0.029247999999999996,0.028421999999999996,5096,0
658,2723,2565,0,5286,0,0,2,512,8,21784,20512,0.030968999999999997,0.02929199999999999,5288,0
659,2649,2541,0,5175,0,0,15,512,8,21192,20268,0.03654199999999999,0.029349999999999994,5190,0
660,320,315,0,632,0,0,3,512,8,2560,2508,0.0038109999999999993,0.0037779999999999992,635,0
661,11,10,0,15,0,0,6,512,8,76,68,0.00014800000000000002,0.00015099999999999998,21,0
662,93,70,0,127,0,0,36,512,8,628,532,0.0011900000000000003,0.0009499999999999999,163,0
663,81,58,0,114,0,0,25,512,8,564,448,0.001019,0.0008169999999999999,139,0
664,94,85,0,133,0,0,46,512,8,644,612,0.001269,0.001267,179,0
665,101,78,0,144,0,0,35,512,8,716,596,0.0012790000000000002,0.001037,179,0
666,208,303,0,426,0,0,85,512,8,1596,2376,0.0025659999999999997,0.004011000000000001,511,0
667,97,79,0,145,0,0,31,512,8,768,540,0.0011569999999999998,0.0012150000000000004,176,0
668,74,45,0,91,0,0,28,512,8,580,272,0.0009499999999999999,0.0007480000000000001,119,0
669,71,33,0,92,0,0,12,512,8,556,236,0.0009889999999999999,0.00055,104,0
670,71,24,0,84,0,0,11,512,8,568,160,0.0008599999999999998,0.00036399999999999996,95,0
671,1427,1373,0,2784,0,0,16,512,8,11408,10940,0.016747999999999996,0.016318999999999997,2800,0
672,2717,2669,0,5367,0,0,19,512,8,21736,21276,0.032464999999999994,0.031952999999999995,5386,0
673,2722,2683,0,5384,0,0,21,512,8,21776,21380,0.033115,0.03275,5405,0
674,2717,2661,0,5369,0,0,9,512,8,21736,21252,0.03267,0.031918999999999996,5378,0
675,2721,2677,0,5383,0,0,15,512,8,21768,21356,0.032952999999999996,0.033327999999999997,5398,0
676,2799,2741,0,5535,0,0,5,512,8,22392,21908,0.033699999999999994,0.032927,5540,0
677,2711,2657,0,5364,0,0,4,512,8,21688,21240,0.03226999999999999,0.03796999999999999,5368,0
678,2798,2770,0,5554,0,0,14,512,8,22384,22104,0.033748,0.033548999999999995,5568,0
679,2618,2558,0,5164,0,0,12,512,8,20944,20416,0.031664,0.030923999999999993,5176,0
680,2779,2734,0,5486,0,0,27,512,8,22232,21764,0.032570999999999996,0.03218499999999999,5513,0
681,2763,2686,0,5432,0,0,17,512,8,22104,21420,0.03149799999999999,0.030626999999999995,5449,0
682,2825,2763,0,5564,0,0,24,512,8,22600,22008,0.031862999999999995,0.031427,5588,0
683,2758,2655,0,5404,0,0,9,512,8,22064,21204,0.030835999999999995,0.029770999999999995,5413,0
684,2869,2813,0,5664,0,0,18,512,8,22952,22432,0.032274,0.031778999999999995,5682,0
685,2802,2698,0,5493,0,0,7,512,8,22416,21556,0.032041999999999994,0.030841999999999994,5500,0
686,2786,2703,0,5475,0,0,14,512,8,22288,21568,0.031504,0.030593999999999996,5489,0
687,2763,2652,0,5405,0,0,10,512,8,22104,21176,0.030935999999999995,0.029776999999999994,5415,0
688,2803,2734,0,5523,0,0,14,512,8,22424,21816,0.03152999999999999,0.030869999999999995,5537,0
689,2736,2641,0,5372,0,0,5,512,8,21888,21108,0.030824999999999995,0.029759999999999995,5377,0
690,2840,2752,0,5587,0,0,5,512,8,22720,21996,0.032164,0.031145999999999997,5592,0
691,2798,2710,0,5501,0,0,7,512,8,22384,21652,0.03151899999999999,0.030546999999999994,5508,0
692,2701,2539,0,5238,0,0,2,512,8,21608,20304,0.030798,0.028953999999999994,5240,0
693,2794,2703,0,5487,0,0,10,512,8,22352,21584,0.03172899999999999,0.030697999999999996,5497,0
694,2822,2737,0,5552,0,0,7,512,8,22576,21868,0.031938999999999995,0.030898999999999992,5559,0
695,2809,2712,0,5512,0,0,9,512,8,22472,21660,0.031387,0.030339999999999995,5521,0
696,2774,2708,0,5453,0,0,29,512,8,22192,21548,0.031444,0.03149199999999999,5482,0
697,2722,2628,0,5337,0,0,13,512,8,21776,20972,0.030834999999999994,0.029810999999999994,5350,0
698,2772,2697,0,5453,0,0,16,512,8,22176,21512,0.03142899999999999,0.030774999999999993,5469,0
699,2732,2602,0,5326,0,0,8,512,8,21856,20784,0.030237999999999994,0.029008999999999993,5334,0
700,2801,2707,0,5501,0,0,7,512,8,22408,21628,0.031574,0.030554999999999995,5508,0
701,2793,2699,0,5492,0,0,0,512,8,22344,21592,0.031688999999999995,0.03070599999999999,5492,0
702,2824,2751,0,5561,0,0,14,512,8,22592,21952,0.031656,0.031049999999999994,5575,0
703,2797,2682,0,5475,0,0,4,512,8,22376,21440,0.03139499999999999,0.030113999999999995,5479,0
704,2759,2672,0,5417,0,0,14,512,8,22072,21320,0.03154699999999999,0.030459999999999994,5431,0
705,2793,2701,0,5486,0,0,8,512,8,22344,21576,0.03150599999999999,0.03057499999999999,5494,0
706,2519,2418,0,4921,0,0,16,512,8,20152,19280,0.028989999999999995,0.027972999999999998,4937,0
707,35,62,12,26,54,0,5,512,8,1712,484,0.0008629999999999999,0.0009020000000000001,97,0
708,334,677,114,256,579,0,62,512,8,16344,5320,0.005077,0.010522,1011,0
709,293,555,117,244,461,0,26,512,8,16372,4348,0.004461,0.008195999999999998,848,0
710,386,885,120,285,744,0,122,512,8,17488,6984,0.006692999999999999,0.015676,1271,0
711,268,526,102,232,429,0,31,512,8,14372,4096,0.004587,0.008795999999999998,794,0
712,643,1632,233,587,1312,0,143,512,8,33104,12976,0.011228,0.030094,2275,0
713,70,71,0,104,0,0,37,512,8,492,488,0.001034,0.0011650000000000002,141,1
714,92,83,0,131,0,0,44,512,8,636,596,0.001219,0.001158,175,1
715,93,84,0,125,0,0,52,512,8,624,584,0.001237,0.0012070000000000002,177,1
716,177,204,0,310,0,0,71,512,8,1360,1580,0.0021839999999999993,0.0026899999999999997,381,1
717,219,300,0,451,0,0,68,512,8,1724,2340,0.0026719999999999995,0.004064,519,1
718,66,32,0,79,0,0,19,512,8,524,192,0.000837,0.0005449999999999999,98,1
719,68,30,0,74,0,0,24,512,8,524,164,0.0009049999999999999,0.000552,98,1
720,93,55,0,134,0,0,14,512,8,740,396,0.0011370000000000002,0.0008639999999999999,148,1
721,65,33,0,79,0,0,19,512,8,520,192,0.000779,0.00061,98,1
722,1846,1781,0,3605,0,0,22,512,8,14764,14164,0.022222,0.021562999999999995,3627,1
723,2604,2549,0,5135,0,0,18,512,8,20832,20320,0.033524,0.032927,5153,1
724,2447,2362,0,4788,0,0,21,512,8,19576,18812,0.033200999999999994,0.033057,4809,1
725,2736,2701,0,5412,0,0,25,512,8,21888,21508,0.032756999999999994,0.032551,5437,1
726,2777,2714,0,5478,0,0,13,512,8,22216,21660,0.033117999999999995,0.03234499999999999,5491,1
727,2763,2693,0,5446,0,0,10,512,8,22104,21504,0.032926,0.032237999999999996,5456,1
728,2737,2648,0,5378,0,0,7,512,8,21896,21156,0.032774,0.031848999999999995,5385,1
729,2595,2505,0,5087,0,0,13,512,8,20756,19992,0.033221,0.03187999999999999,5100,1
730,2643,2582,0,5205,0,0,20,512,8,21144,20576,0.03305399999999999,0.03246299999999999,5225,1
731,2806,2748,0,5537,0,0,17,512,8,22448,21916,0.03343299999999999,0.03285299999999999,5554,1
732,2585,2524,0,5088,0,0,21,512,8,20680,20108,0.039385,0.031675999999999996,5109,1
733,2692,2613,0,5290,0,0,15,512,8,21536,20844,0.03140499999999999,0.030561999999999995,5305,1
734,2779,2689,0,5458,0,0,10,512,8,22232,21472,0.031497,0.030663999999999997,5468,1
735,2769,2696,0,5445,0,0,20,512,8,22152,21488,0.03165,0.030985,5465,1
736,2698,2529,0,5224,0,0,3,512,8,21584,20220,0.029982999999999996,0.028298999999999994,5227,1
737,2850,2765,0,5611,0,0,4,512,8,22800,22104,0.032646999999999995,0.031916999999999994,5615,1
738,2749,2643,0,5382,0,0,10,512,8,21992,21104,0.031372,0.030355999999999994,5392,1
739,2709,2640,0,5327,0,0,22,512,8,21672,21032,0.031226999999999994,0.030545999999999997,5349,1
740,2688,2561,0,5235,0,0,14,512,8,21504,20432,0.030321999999999995,0.028988999999999994,5249,1
741,2799,2720,0,5503,0,0,16,512,8,22392,21700,0.03171299999999999,0.030910999999999994,5519,1
742,2816,2749,0,5542,0,0,23,512,8,22528,21900,0.032126999999999996,0.031423999999999994,5565,1
743,2740,2665,0,5389,0,0,16,512,8,21920,21256,0.031563999999999995,0.030829999999999996,5405,1
744,2714,2597,0,5290,0,0,21,512,8,21712,20692,0.030715999999999993,0.029548999999999995,5311,1
745,2715,2625,0,5322,0,0,18,512,8,21720,20928,0.031398999999999996,0.030486999999999993,5340,1
746,2693,2554,0,5242,0,0,5,512,8,21544,20412,0.030684999999999997,0.029264999999999996,5247,1
747,2764,2669,0,5424,0,0,9,512,8,22112,21316,0.032587,0.030733999999999994,5433,1
748,2740,2657,0,5380,0,0,17,512,8,21920,21188,0.032025,0.031151999999999992,5397,1
749,2756,2656,0,5397,0,0,15,512,8,22048,21188,0.03264199999999999,0.031605999999999995,5412,1
750,2657,2518,0,5166,0,0,9,512,8,21256,20108,0.030142999999999996,0.028720999999999997,5175,1
751,2670,2536,0,5193,0,0,13,512,8,21360,20236,0.030830999999999997,0.029381999999999995,5206,1
752,2589,2453,0,5029,0,0,13,512,8,20712,19572,0.029394999999999998,0.027982999999999994,5042,1
753,2767,2695,0,5447,0,0,15,512,8,22136,21500,0.031484,0.030763999999999996,5462,1
754,2740,2657,0,5368,0,0,29,512,8,21920,21140,0.030832999999999992,0.030136999999999994,5397,1
755,2703,2625,0,5304,0,0,24,512,8,21624,20904,0.036767999999999995,0.029887999999999994,5328,1
756,2719,2606,0,5305,0,0,20,512,8,21748,20772,0.030853999999999993,0.029757999999999996,5325,1
757,2772,2689,0,5439,0,0,22,512,8,22176,21424,0.031680999999999994,0.030910999999999994,5461,1
758,498,466,0,961,0,0,3,512,8,3984,3716,0.005526,0.005181,964,1
759,33,23,0,44,0,0,12,512,8,260,148,0.000428,0.00035900000000000005,56,0
760,696,625,0,1312,0,0,9,512,8,5564,4968,0.009885000000000001,0.008971999999999999,1321,0
761,2423,2354,0,4751,0,0,26,512,8,19376,18736,0.034306,0.03378,4777,0
762,2779,2722,0,5476,0,0,25,512,8,22228,21680,0.033579,0.033056999999999996,5501,0
763,2673,2645,0,5287,0,0,31,512,8,21384,21036,0.033897,0.03387299999999999,5318,0
764,2782,2736,0,5494,0,0,24,512,8,22252,21796,0.03461399999999999,0.034009,5518,0
765,2707,2659,0,5345,0,0,21,512,8,21656,21188,0.033828,0.033263999999999995,5366,0
766,2864,2837,0,5685,0,0,16,512,8,22912,22632,0.036406999999999995,0.035941,5701,0
767,2785,2730,0,5493,0,0,22,512,8,22280,21752,0.034192,0.03382399999999999,5515,0
768,2789,2713,0,5490,0,0,12,512,8,22312,21656,0.033021999999999996,0.032368999999999995,5502,0
769,2704,2614,0,5298,0,0,20,512,8,21628,20836,0.031417,0.030641999999999996,5318,0
770,2752,2680,0,5417,0,0,15,512,8,22016,21380,0.032243999999999995,0.030656999999999997,5432,0
771,2718,2611,0,5322,0,0,7,512,8,21744,20860,0.030775999999999994,0.029793999999999998,5329,0
772,2750,2665,0,5404,0,0,11,512,8,22000,21276,0.031345,0.030386999999999997,5415,0
773,2766,2691,0,5439,0,0,18,512,8,22124,21460,0.03229599999999999,0.03162399999999999,5457,0
774,2671,2596,0,5253,0,0,14,512,8,21368,20712,0.032735999999999994,0.031079999999999997,5267,0
775,2613,2525,0,5115,0,0,23,512,8,20904,20108,0.030998999999999995,0.029835999999999994,5138,0
776,2698,2620,0,5294,0,0,24,512,8,21584,20864,0.03312199999999999,0.032437999999999995,5318,0
777,2765,2701,0,5443,0,0,23,512,8,22120,21516,0.03186499999999999,0.031442,5466,0
778,2543,2489,0,5006,0,0,26,512,8,20344,19808,0.032233,0.031928,5032,0
779,2525,2452,0,4961,0,0,16,512,8,20200,19552,0.033700999999999995,0.031953999999999996,4977,0
780,2471,2391,0,4846,0,0,16,512,8,19768,19064,0.030905999999999996,0.030202,4862,0
781,2585,2485,0,5053,0,0,17,512,8,20680,19812,0.03185099999999999,0.030851999999999997,5070,0
782,2516,2420,0,4918,0,0,18,512,8,20128,19288,0.030518999999999994,0.029281999999999996,4936,0
783,2655,2540,0,5177,0,0,18,512,8,21240,20248,0.030359999999999998,0.030188999999999994,5195,0
784,2722,2621,0,5334,0,0,9,512,8,21776,20932,0.031167999999999994,0.030167999999999997,5343,0
785,2699,2609,0,5298,0,0,10,512,8,21592,20832,0.03232099999999999,0.031229999999999994,5308,0
786,2687,2593,0,5264,0,0,16,512,8,21496,20680,0.032126999999999996,0.030968999999999997,5280,0
787,2726,2618,0,5335,0,0,9,512,8,21808,20908,0.031022999999999995,0.029787999999999995,5344,0
788,2675,2590,0,5256,0,0,9,512,8,21400,20684,0.031333,0.030424999999999994,5265,0
789,2841,2754,0,5583,0,0,12,512,8,22728,21984,0.032785999999999996,0.03192999999999999,5595,0
790,2676,2628,0,5280,0,0,24,512,8,21408,20928,0.032229999999999995,0.031937,5304,0
791,2708,2626,0,5315,0,0,19,512,8,21664,20932,0.031238999999999992,0.030449999999999998,5334,0
792,2754,2651,0,5395,0,0,10,512,8,22032,21168,0.03216499999999999,0.030986999999999997,5405,0
793,2774,2666,0,5426,0,0,14,512,8,22192,21272,0.031785999999999995,0.030645,5440,0
794,2703,2577,0,5251,0,0,29,512,8,21624,20500,0.031292999999999994,0.029986,5280,0
795,2704,2589,0,5273,0,0,20,512,8,21628,20636,0.030713999999999998,0.029327999999999996,5293,0
796,2773,2685,0,5439,0,0,19,512,8,22184,21404,0.031779999999999996,0.031070999999999994,5458,0
797,2759,2652,0,5387,0,0,24,512,8,22072,21120,0.032077999999999995,0.031068,5411,0
798,2734,2646,0,5365,0,0,15,512,8,21872,21108,0.03179699999999999,0.030890999999999995,5380,0
799,2634,2493,0,5107,0,0,20,512,8,21072,19864,0.029712999999999996,0.028480999999999996,5127,0
800,2776,2699,0,5456,0,0,19,512,8,22208,21516,0.031832,0.031147999999999995,5475,0
801,2832,2775,0,5586,0,0,21,512,8,22656,22116,0.03382199999999999,0.03341299999999999,5607,0
802,2783,2733,0,5489,0,0,27,512,8,22264,21756,0.032881999999999995,0.032486999999999995,5516,0
803,2673,2612,0,5258,0,0,27,512,8,21384,20788,0.037853,0.031258999999999995,5285,0
804,1661,1653,0,3296,0,0,18,512,8,13284,13156,0.020391999999999997,0.020508999999999996,3314,0
805,173,299,57,116,287,0,12,512,8,8224,2344,0.00234,0.004037,472,0
806,195,338,65,130,321,0,17,512,8,9360,2636,0.002725,0.004961999999999999,533,0
807,211,381,63,134,362,0,33,512,8,9248,2980,0.0030759999999999997,0.0057139999999999995,592,0
808,209,375,63,133,358,0,30,512,8,9228,2944,0.0030889999999999997,0.005738,584,0
809,192,331,62,126,312,0,23,512,8,8968,2576,0.0030159999999999996,0.005437000000000001,523,0
810,180,305,60,119,294,0,12,512,8,8636,2396,0.002922,0.00503,485,0
811,186,321,62,124,308,0,13,512,8,8928,2516,0.003003,0.005239,507,0
812,192,338,64,128,317,0,21,512,8,9216,2620,0.002576,0.004734,530,0
813,217,395,64,138,375,0,35,512,8,9416,3092,0.0029379999999999996,0.005418,612,0
814,292,625,63,180,593,0,81,512,8,9896,4944,0.003865,0.008313999999999998,917,0
815,192,328,64,128,316,0,12,512,8,9216,2576,0.002737,0.00473,520,0
816,190,324,64,127,313,0,10,512,8,9200,2552,0.002709,0.004764,514,0
817,191,323,63,127,312,0,12,512,8,9088,2536,0.002444,0.00416,514,0
818,192,322,64,128,308,0,14,512,8,9216,2520,0.0023549999999999995,0.003977,514,0
819,208,374,63,132,356,0,31,512,8,9224,2928,0.002521,0.004664,582,0
820,194,325,64,128,320,0,7,512,8,9224,2580,0.0024509999999999996,0.0041589999999999995,519,0
821,191,325,64,128,311,0,13,512,8,9208,2548,0.0023819999999999996,0.004279,516,0
822,210,371,63,134,361,0,23,512,8,9240,2940,0.0025509999999999994,0.004558999999999999,581,0
823,193,330,65,129,321,0,8,512,8,9344,2608,0.002392,0.0041129999999999995,523,0
824,192,325,64,128,318,0,7,512,8,9216,2572,0.0023779999999999995,0.003991,517,0
825,188,325,63,126,313,0,11,512,8,9064,2556,0.0025499999999999997,0.0045449999999999996,513,0
826,191,335,64,127,312,0,23,512,8,9204,2592,0.0035819999999999992,0.004945,526,0
827,193,335,63,129,315,0,21,512,8,9104,2596,0.0030889999999999997,0.006435,528,0
828,257,501,63,154,478,0,63,512,8,9616,3952,0.0035779999999999996,0.007217999999999999,758,0
829,201,362,63,140,335,0,25,512,8,9168,2828,0.002879,0.006038,563,0
830,195,339,64,130,321,0,19,512,8,9236,2640,0.002688,0.0046429999999999996,534,0
831,189,331,63,126,310,0,21,512,8,9072,2564,0.002727,0.004882999999999999,520,0
832,188,339,63,126,313,0,25,512,8,9064,2612,0.0025739999999999995,0.004808,527,0
833,202,349,66,134,327,0,24,512,8,9532,2716,0.002541,0.004492,551,0
834,237,428,63,142,414,0,46,512,8,9456,3392,0.0028709999999999994,0.005259999999999999,665,0
835,189,316,63,126,310,0,6,512,8,9072,2504,0.002304,0.003854,505,0
836,195,329,65,130,319,0,10,512,8,9360,2592,0.002385,0.004031999999999999,524,0
837,189,317,63,126,312,0,5,512,8,9072,2516,0.002307,0.0038919999999999996,506,0
838,190,319,63,126,310,0,10,512,8,9080,2516,0.002356,0.003956,509,0
839,215,387,64,134,365,0,39,512,8,9400,3020,0.0037519999999999993,0.005186,602,0
840,294,606,64,175,568,0,93,512,8,10032,4764,0.003668,0.007894,900,0
841,192,329,63,126,313,0,19,512,8,9084,2568,0.0025259999999999996,0.004425999999999999,521,0
842,192,328,64,128,317,0,11,512,8,9216,2580,0.002576,0.004462,520,0
843,195,330,65,130,313,0,17,512,8,9356,2576,0.002739,0.004776000000000001,525,0
844,215,378,63,134,364,0,32,512,8,9280,2968,0.0028799999999999997,0.005238,593,0
845,211,376,64,135,360,0,28,512,8,9368,2956,0.003019,0.005320999999999999,587,0
846,190,321,64,127,304,0,16,512,8,9200,2504,0.0026770000000000006,0.004661,511,0
847,191,323,63,127,306,0,18,512,8,9088,2512,0.00257,0.004395,514,0
848,196,338,64,136,315,0,19,512,8,9244,2636,0.002403,0.004225,534,0
849,211,379,63,134,364,0,29,512,8,9248,2980,0.0026699999999999996,0.004916,590,0
850,24,40,8,16,40,0,0,512,8,1152,320,0.000286,0.00047499999999999994,64,0
851,9,20,3,9,16,0,1,512,8,432,156,0.000113,0.000252,29,1
852,268,540,105,239,432,0,32,512,8,14744,4248,0.003254,0.006659999999999999,808,1
853,207,467,88,232,328,0,26,512,8,12216,3672,0.002721,0.005970999999999999,674,1
854,350,840,102,277,697,0,114,512,8,15036,6668,0.004367999999999999,0.010450999999999998,1190,1
855,480,1257,108,311,1087,0,231,512,8,16800,9976,0.006022999999999999,0.016642,1737,1
856,485,1316,110,299,1146,0,246,512,8,17080,10464,0.0058449999999999995,0.015941999999999998,1801,1
857,309,691,106,250,568,0,76,512,8,15192,5476,0.003926,0.008722999999999998,1000,1
858,418,1016,99,357,841,0,137,512,8,15224,8076,0.005150999999999999,0.012573999999999998,1434,1
859,276,569,106,244,467,0,28,512,8,14928,4480,0.003391,0.006952999999999999,845,1
860,301,602,118,258,504,0,23,512,8,16568,4772,0.003973,0.007939,903,1
861,295,581,114,248,493,0,21,512,8,16040,4612,0.00444,0.00871,876,1
862,276,533,112,236,428,0,33,512,8,15648,4180,0.0034789999999999995,0.0067209999999999995,809,1
863,314,638,118,265,531,0,38,512,8,16672,5032,0.004052,0.008329,952,1
864,301,597,114,260,502,0,22,512,8,16088,4736,0.0035749999999999996,0.007049999999999999,898,1
865,305,725,101,250,604,0,75,512,8,14560,5732,0.003797,0.008908,1030,1
866,408,996,111,301,848,0,144,512,8,16584,7920,0.005169,0.012634999999999997,1404,1
867,236,506,88,252,368,0,34,512,8,12448,3996,0.0035390000000000005,0.0073609999999999995,742,1
868,192,447,85,225,316,0,13,512,8,11736,3524,0.002816,0.006254,639,1
869,217,453,94,238,323,0,15,512,8,13016,3572,0.003162,0.006478,670,1
870,204,466,86,236,334,0,14,512,8,11948,3704,0.0026219999999999998,0.0058839999999999995,670,1
871,341,954,116,410,732,0,37,512,8,16644,7572,0.004346,0.011793999999999999,1295,1
872,1343,3901,501,1685,3042,0,16,512,8,70864,31144,0.016912999999999997,0.048949999999999994,5244,1
873,1120,3677,297,1644,2829,0,27,512,8,44600,29308,0.013043999999999998,0.04296799999999999,4797,1
874,1114,3926,295,1638,3100,0,7,512,8,44312,31380,0.012778999999999999,0.04534499999999999,5040,1
875,1005,3836,181,1645,3006,0,9,512,8,29760,30652,0.011436999999999998,0.04454299999999999,4841,1
876,1138,3625,306,1650,2792,0,15,512,8,45820,28944,0.013096999999999998,0.04189899999999999,4763,1
877,1051,3769,224,1647,2933,0,16,512,8,35288,30088,0.012015999999999997,0.04406299999999999,4820,1
878,1162,3814,328,1663,2966,0,19,512,8,48656,30436,0.013817999999999999,0.045205999999999996,4976,1
879,1449,3772,621,1650,2930,0,20,512,8,86112,30096,0.020200999999999997,0.052349999999999994,5221,1
880,1472,3979,586,1744,3106,0,15,512,8,82096,31772,0.019778999999999998,0.053196999999999994,5451,1
881,1305,3891,455,1684,3045,0,12,512,8,65040,31080,0.017535,0.05188999999999999,5196,1
882,1231,3775,405,1641,2948,0,12,512,8,58448,30152,0.015827,0.047800999999999996,5006,1
883,1274,3715,457,1604,2919,0,9,512,8,65032,29684,0.016946999999999997,0.048641,4989,1
884,1440,3620,666,1529,2853,0,12,512,8,91440,28912,0.021939,0.054676999999999996,5060,1
885,1245,3830,406,1668,2977,0,24,512,8,58680,30544,0.014259999999999998,0.04424299999999999,5075,1
886,1038,4032,189,1693,3181,0,7,512,8,30984,32228,0.011448999999999997,0.04499399999999999,5070,1
887,1192,3684,336,1705,2816,0,19,512,8,49856,29396,0.013044999999999998,0.04058199999999999,4876,1
888,1279,3885,434,1686,3033,0,11,512,8,62312,31036,0.015794,0.047552,5164,1
889,1053,3936,208,1686,3077,0,18,512,8,33384,31416,0.011912999999999998,0.04485299999999999,4989,1
890,1125,3778,273,1696,2919,0,15,512,8,41760,30164,0.012292999999999998,0.04171799999999999,4903,1
